filename; result; heuristic; depth
j3031_5.sm; 629; 0; 0
j3031_5.sm; 64; 10; 3
j3031_5.sm; 64; 21; 0
j3031_5.sm; 64; 21; 1
j3031_5.sm; 64; 9; 3
j3031_5.sm; 68; 10; 4
j3031_5.sm; 68; 11; 3
j3031_5.sm; 68; 9; 4
j3031_5.sm; 69; 12; 2
j3031_5.sm; 70; 11; 2
j3031_5.sm; 71; 10; 2
j3031_5.sm; 71; 9; 2
j3031_5.sm; 72; 11; 0
j3031_5.sm; 72; 11; 1
j3031_5.sm; 77; 15; 3
j3031_5.sm; 83; 15; 4
j3031_5.sm; 89; 15; 1
j3031_5.sm; 93; 15; 2
j3031_5.sm; 96; 10; 1
j3031_5.sm; 96; 9; 1
j3031_5.sm; 97; 15; 0
j3031_5.sm; 98; 10; 0
j3031_5.sm; 98; 9; 0
j3031_6.sm; 101; 15; 3
j3031_6.sm; 3774; 0; 1
j3031_6.sm; 53; 11; 1
j3031_6.sm; 53; 11; 2
j3031_6.sm; 53; 11; 3
j3031_6.sm; 53; 12; 3
j3031_6.sm; 53; 12; 4
j3031_6.sm; 53; 21; 2
j3031_6.sm; 53; 21; 3
j3031_6.sm; 53; 21; 4
j3031_6.sm; 53; Optimal; Time
j3031_6.sm; 54; 12; 2
j3031_6.sm; 55; 11; 4
j3031_6.sm; 55; 12; 0
j3031_6.sm; 55; 12; 1
j3031_6.sm; 55; 21; 1
j3031_6.sm; 59; 11; 0
j3031_6.sm; 59; 21; 0
j3031_6.sm; 64; 10; 2
j3031_6.sm; 64; 9; 2
j3031_6.sm; 69; 10; 4
j3031_6.sm; 69; 9; 4
j3031_6.sm; 72; 10; 3
j3031_6.sm; 72; 15; 1
j3031_6.sm; 72; 9; 3
j3031_6.sm; 73; 2; 0
j3031_6.sm; 74; 10; 1
j3031_6.sm; 74; 15; 4
j3031_6.sm; 74; 9; 1
j3031_6.sm; 75; 10; 0
j3031_6.sm; 75; 9; 0
j3031_6.sm; 76; 15; 0
j3031_6.sm; 77; 16; 1
j3031_6.sm; 77; 2; 1
j3031_6.sm; 78; 15; 2
j3031_6.sm; 79; 16; 3
j3031_6.sm; 79; 16; 4
j3031_6.sm; 79; 2; 3
j3031_6.sm; 79; 2; 4
j3031_6.sm; 80; 16; 0
j3031_6.sm; 81; 16; 2
j3031_6.sm; 81; 2; 2
j3031_6.sm; 82; 3; 0
j3031_6.sm; 840; 0; 0
j3031_6.sm; 85; 3; 3
j3031_6.sm; 87; 3; 1
j3031_6.sm; 87; 3; 2
j3031_6.sm; 92; 3; 4
j3031_7.sm; 100; 9; 2
j3031_7.sm; 104; 9; 0
j3031_7.sm; 104; 9; 1
j3031_7.sm; 114; 15; 1
j3031_7.sm; 124; 15; 4
j3031_7.sm; 130; 2; 0
j3031_7.sm; 131; 15; 3
j3031_7.sm; 137; 16; 1
j3031_7.sm; 137; 2; 1
j3031_7.sm; 138; 15; 2
j3031_7.sm; 139; 16; 0
j3031_7.sm; 140; 16; 2
j3031_7.sm; 142; 2; 2
j3031_7.sm; 143; 16; 3
j3031_7.sm; 143; 2; 3
j3031_7.sm; 146; 3; 2
j3031_7.sm; 152; 3; 4
j3031_7.sm; 156; 3; 3
j3031_7.sm; 158; 3; 0
j3031_7.sm; 159; 16; 4
j3031_7.sm; 159; 2; 4
j3031_7.sm; 169; 3; 1
j3031_7.sm; 2874; 0; 1
j3031_7.sm; 61; Optimal; Time
j3031_7.sm; 62; 11; 3
j3031_7.sm; 68; 11; 2
j3031_7.sm; 68; 12; 0
j3031_7.sm; 68; 12; 1
j3031_7.sm; 68; 12; 2
j3031_7.sm; 68; 12; 4
j3031_7.sm; 69; 11; 0
j3031_7.sm; 69; 11; 1
j3031_7.sm; 69; 12; 3
j3031_7.sm; 70; 21; 3
j3031_7.sm; 70; 21; 4
j3031_7.sm; 71; 10; 2
j3031_7.sm; 71; 10; 4
j3031_7.sm; 71; 11; 4
j3031_7.sm; 76; 9; 4
j3031_7.sm; 78; 21; 2
j3031_7.sm; 81; 21; 0
j3031_7.sm; 81; 21; 1
j3031_7.sm; 822; 0; 0
j3031_7.sm; 83; 9; 3
j3031_7.sm; 85; 10; 0
j3031_7.sm; 85; 10; 1
j3031_7.sm; 86; 10; 3
j3031_7.sm; 95; 15; 0
j3031_8.sm; 100; 16; 4
j3031_8.sm; 100; 2; 4
j3031_8.sm; 100; 3; 2
j3031_8.sm; 102; 15; 0
j3031_8.sm; 106; 2; 0
j3031_8.sm; 108; 16; 0
j3031_8.sm; 110; 16; 3
j3031_8.sm; 110; 2; 3
j3031_8.sm; 115; 15; 3
j3031_8.sm; 4398; 0; 1
j3031_8.sm; 58; Optimal; Time
j3031_8.sm; 75; 12; 3
j3031_8.sm; 75; 12; 4
j3031_8.sm; 79; 10; 4
j3031_8.sm; 79; 11; 3
j3031_8.sm; 79; 11; 4
j3031_8.sm; 79; 21; 3
j3031_8.sm; 79; 21; 4
j3031_8.sm; 79; 9; 4
j3031_8.sm; 82; 10; 2
j3031_8.sm; 82; 10; 3
j3031_8.sm; 82; 21; 2
j3031_8.sm; 82; 9; 3
j3031_8.sm; 85; 12; 2
j3031_8.sm; 85; 9; 2
j3031_8.sm; 86; 12; 0
j3031_8.sm; 86; 12; 1
j3031_8.sm; 86; 21; 0
j3031_8.sm; 86; 21; 1
j3031_8.sm; 87; 3; 4
j3031_8.sm; 88; 11; 0
j3031_8.sm; 88; 11; 1
j3031_8.sm; 88; 11; 2
j3031_8.sm; 89; 15; 1
j3031_8.sm; 89; 3; 3
j3031_8.sm; 90; 10; 0
j3031_8.sm; 90; 10; 1
j3031_8.sm; 90; 16; 2
j3031_8.sm; 90; 2; 2
j3031_8.sm; 90; 9; 0
j3031_8.sm; 90; 9; 1
j3031_8.sm; 92; 15; 4
j3031_8.sm; 93; 15; 2
j3031_8.sm; 940; 0; 0
j3031_8.sm; 96; 16; 1
j3031_8.sm; 96; 2; 1
j3031_8.sm; 98; 3; 0
j3031_8.sm; 99; 3; 1
j3031_9.sm; 102; 15; 2
j3031_9.sm; 105; 15; 4
j3031_9.sm; 106; 16; 0
j3031_9.sm; 108; 16; 3
j3031_9.sm; 108; 2; 0
j3031_9.sm; 108; 2; 3
j3031_9.sm; 111; 16; 2
j3031_9.sm; 111; 2; 2
j3031_9.sm; 111; 3; 3
j3031_9.sm; 115; 3; 1
j3031_9.sm; 116; 16; 4
j3031_9.sm; 116; 2; 4
j3031_9.sm; 116; 3; 0
j3031_9.sm; 125; 3; 2
j3031_9.sm; 131; 3; 4
j3031_9.sm; 2698; 0; 1
j3031_9.sm; 50; Optimal; Time
j3031_9.sm; 57; 11; 3
j3031_9.sm; 58; 12; 3
j3031_9.sm; 58; 21; 1
j3031_9.sm; 61; 11; 2
j3031_9.sm; 61; 21; 3
j3031_9.sm; 63; 21; 0
j3031_9.sm; 63; 21; 2
j3031_9.sm; 63; 21; 4
j3031_9.sm; 66; 10; 4
j3031_9.sm; 66; 12; 4
j3031_9.sm; 66; 9; 4
j3031_9.sm; 68; 11; 4
j3031_9.sm; 694; 0; 0
j3031_9.sm; 70; 12; 2
j3031_9.sm; 72; 11; 1
j3031_9.sm; 73; 10; 3
j3031_9.sm; 73; 9; 2
j3031_9.sm; 73; 9; 3
j3031_9.sm; 74; 11; 0
j3031_9.sm; 74; 12; 1
j3031_9.sm; 76; 12; 0
j3031_9.sm; 83; 10; 0
j3031_9.sm; 83; 9; 0
j3031_9.sm; 84; 15; 3
j3031_9.sm; 85; 15; 1
j3031_9.sm; 86; 10; 2
j3031_9.sm; 89; 10; 1
j3031_9.sm; 89; 9; 1
j3031_9.sm; 90; 15; 0
j3031_9.sm; 93; 16; 1
j3031_9.sm; 95; 2; 1
j3032_1.sm; 1970; 0; 1
j3032_1.sm; 563; 0; 0
j3032_1.sm; 61; 10; 2
j3032_1.sm; 61; 10; 3
j3032_1.sm; 61; 10; 4
j3032_1.sm; 61; 11; 0
j3032_1.sm; 61; 11; 1
j3032_1.sm; 61; 11; 2
j3032_1.sm; 61; 11; 3
j3032_1.sm; 61; 11; 4
j3032_1.sm; 61; 12; 0
j3032_1.sm; 61; 12; 1
j3032_1.sm; 61; 12; 2
j3032_1.sm; 61; 12; 3
j3032_1.sm; 61; 12; 4
j3032_1.sm; 61; 21; 4
j3032_1.sm; 61; 9; 2
j3032_1.sm; 61; 9; 3
j3032_1.sm; 61; 9; 4
j3032_1.sm; 61; Optimal; Time
j3032_1.sm; 71; 15; 3
j3032_1.sm; 71; 21; 0
j3032_1.sm; 71; 21; 1
j3032_1.sm; 71; 21; 2
j3032_1.sm; 71; 21; 3
j3032_1.sm; 74; 2; 0
j3032_1.sm; 75; 2; 3
j3032_1.sm; 78; 15; 0
j3032_1.sm; 78; 16; 3
j3032_1.sm; 78; 3; 3
j3032_1.sm; 79; 16; 0
j3032_1.sm; 79; 3; 0
j3032_1.sm; 80; 15; 1
j3032_1.sm; 80; 16; 2
j3032_1.sm; 80; 2; 2
j3032_1.sm; 82; 16; 4
j3032_1.sm; 82; 2; 1
j3032_1.sm; 82; 2; 4
j3032_1.sm; 83; 15; 4
j3032_1.sm; 83; 16; 1
j3032_1.sm; 85; 3; 4
j3032_1.sm; 87; 10; 0
j3032_1.sm; 87; 3; 1
j3032_1.sm; 87; 9; 0
j3032_1.sm; 91; 15; 2
j3032_1.sm; 92; 10; 1
j3032_1.sm; 92; 9; 1
j3032_1.sm; 95; 3; 2
j3032_10.sm; 1019; 0; 0
j3032_10.sm; 51; 10; 3
j3032_10.sm; 51; 10; 4
j3032_10.sm; 51; 11; 4
j3032_10.sm; 51; 12; 2
j3032_10.sm; 51; 12; 3
j3032_10.sm; 51; 12; 4
j3032_10.sm; 51; 9; 2
j3032_10.sm; 51; Optimal; Time
j3032_10.sm; 5110; 0; 1
j3032_10.sm; 52; 11; 0
j3032_10.sm; 52; 11; 1
j3032_10.sm; 52; 11; 2
j3032_10.sm; 52; 11; 3
j3032_10.sm; 52; 12; 1
j3032_10.sm; 53; 12; 0
j3032_10.sm; 53; 21; 0
j3032_10.sm; 53; 21; 1
j3032_10.sm; 53; 21; 2
j3032_10.sm; 53; 21; 3
j3032_10.sm; 53; 21; 4
j3032_10.sm; 53; 9; 3
j3032_10.sm; 53; 9; 4
j3032_10.sm; 56; 9; 0
j3032_10.sm; 56; 9; 1
j3032_10.sm; 60; 10; 2
j3032_10.sm; 62; 10; 1
j3032_10.sm; 65; 10; 0
j3032_10.sm; 67; 15; 3
j3032_10.sm; 70; 15; 4
j3032_10.sm; 71; 15; 1
j3032_10.sm; 71; 3; 4
j3032_10.sm; 72; 15; 0
j3032_10.sm; 72; 3; 0
j3032_10.sm; 74; 3; 3
j3032_10.sm; 76; 15; 2
j3032_10.sm; 77; 3; 2
j3032_10.sm; 80; 16; 0
j3032_10.sm; 80; 3; 1
j3032_10.sm; 82; 2; 0
j3032_10.sm; 87; 16; 1
j3032_10.sm; 87; 16; 2
j3032_10.sm; 89; 2; 4
j3032_10.sm; 94; 2; 1
j3032_10.sm; 94; 2; 2
j3032_10.sm; 97; 16; 3
j3032_10.sm; 97; 16; 4
j3032_10.sm; 97; 2; 3
j3032_2.sm; 100; 15; 1
j3032_2.sm; 104; 3; 1
j3032_2.sm; 110; 16; 2
j3032_2.sm; 110; 16; 3
j3032_2.sm; 110; 16; 4
j3032_2.sm; 110; 2; 2
j3032_2.sm; 110; 2; 3
j3032_2.sm; 110; 2; 4
j3032_2.sm; 2667; 0; 1
j3032_2.sm; 60; 11; 0
j3032_2.sm; 60; 11; 1
j3032_2.sm; 60; 11; 2
j3032_2.sm; 60; 11; 3
j3032_2.sm; 60; 11; 4
j3032_2.sm; 60; 12; 0
j3032_2.sm; 60; 12; 1
j3032_2.sm; 60; 12; 2
j3032_2.sm; 60; 12; 3
j3032_2.sm; 60; 12; 4
j3032_2.sm; 60; 21; 0
j3032_2.sm; 60; 21; 1
j3032_2.sm; 60; 21; 2
j3032_2.sm; 60; 21; 3
j3032_2.sm; 60; 21; 4
j3032_2.sm; 60; 9; 0
j3032_2.sm; 60; 9; 1
j3032_2.sm; 60; 9; 2
j3032_2.sm; 60; 9; 3
j3032_2.sm; 60; 9; 4
j3032_2.sm; 60; Optimal; Time
j3032_2.sm; 62; 10; 4
j3032_2.sm; 64; 10; 0
j3032_2.sm; 64; 10; 1
j3032_2.sm; 64; 10; 2
j3032_2.sm; 64; 10; 3
j3032_2.sm; 66; 15; 4
j3032_2.sm; 666; 0; 0
j3032_2.sm; 73; 15; 0
j3032_2.sm; 74; 15; 2
j3032_2.sm; 80; 2; 0
j3032_2.sm; 82; 16; 0
j3032_2.sm; 87; 3; 0
j3032_2.sm; 88; 3; 3
j3032_2.sm; 92; 3; 2
j3032_2.sm; 93; 15; 3
j3032_2.sm; 97; 16; 1
j3032_2.sm; 97; 2; 1
j3032_2.sm; 98; 3; 4
j3032_3.sm; 102; 16; 2
j3032_3.sm; 103; 16; 3
j3032_3.sm; 103; 3; 3
j3032_3.sm; 113; 15; 2
j3032_3.sm; 3979; 0; 1
j3032_3.sm; 57; 10; 2
j3032_3.sm; 57; 10; 3
j3032_3.sm; 57; 11; 0
j3032_3.sm; 57; 11; 1
j3032_3.sm; 57; 11; 2
j3032_3.sm; 57; 11; 3
j3032_3.sm; 57; 11; 4
j3032_3.sm; 57; 12; 0
j3032_3.sm; 57; 12; 1
j3032_3.sm; 57; 12; 2
j3032_3.sm; 57; 12; 3
j3032_3.sm; 57; 12; 4
j3032_3.sm; 57; 21; 0
j3032_3.sm; 57; 21; 1
j3032_3.sm; 57; 21; 2
j3032_3.sm; 57; 21; 3
j3032_3.sm; 57; 21; 4
j3032_3.sm; 57; Optimal; Time
j3032_3.sm; 58; 10; 4
j3032_3.sm; 61; 9; 2
j3032_3.sm; 62; 9; 4
j3032_3.sm; 66; 9; 3
j3032_3.sm; 74; 10; 0
j3032_3.sm; 74; 10; 1
j3032_3.sm; 78; 15; 0
j3032_3.sm; 81; 15; 3
j3032_3.sm; 81; 16; 0
j3032_3.sm; 83; 2; 0
j3032_3.sm; 83; 9; 0
j3032_3.sm; 83; 9; 1
j3032_3.sm; 87; 16; 1
j3032_3.sm; 87; 2; 1
j3032_3.sm; 90; 15; 1
j3032_3.sm; 92; 3; 0
j3032_3.sm; 95; 3; 1
j3032_3.sm; 956; 0; 0
j3032_3.sm; 96; 2; 2
j3032_3.sm; 97; 3; 2
j3032_3.sm; 98; 15; 4
j3032_3.sm; 98; 16; 4
j3032_3.sm; 98; 2; 4
j3032_3.sm; 98; 3; 4
j3032_3.sm; 99; 2; 3
j3032_4.sm; 103; 15; 3
j3032_4.sm; 103; 15; 4
j3032_4.sm; 105; 3; 2
j3032_4.sm; 107; 16; 2
j3032_4.sm; 107; 2; 2
j3032_4.sm; 107; 3; 1
j3032_4.sm; 108; 16; 4
j3032_4.sm; 108; 2; 4
j3032_4.sm; 110; 16; 0
j3032_4.sm; 111; 16; 1
j3032_4.sm; 111; 2; 1
j3032_4.sm; 113; 2; 0
j3032_4.sm; 113; 3; 0
j3032_4.sm; 114; 15; 1
j3032_4.sm; 114; 3; 3
j3032_4.sm; 116; 15; 2
j3032_4.sm; 118; 16; 3
j3032_4.sm; 118; 2; 3
j3032_4.sm; 2803; 0; 1
j3032_4.sm; 68; 11; 2
j3032_4.sm; 68; 11; 3
j3032_4.sm; 68; 11; 4
j3032_4.sm; 68; 12; 0
j3032_4.sm; 68; 12; 1
j3032_4.sm; 68; 12; 2
j3032_4.sm; 68; 12; 3
j3032_4.sm; 68; 12; 4
j3032_4.sm; 68; 21; 0
j3032_4.sm; 68; 21; 1
j3032_4.sm; 68; 21; 2
j3032_4.sm; 68; 21; 3
j3032_4.sm; 68; 21; 4
j3032_4.sm; 68; Optimal; Time
j3032_4.sm; 757; 0; 0
j3032_4.sm; 76; 10; 4
j3032_4.sm; 77; 10; 2
j3032_4.sm; 77; 9; 2
j3032_4.sm; 79; 11; 0
j3032_4.sm; 79; 11; 1
j3032_4.sm; 84; 10; 3
j3032_4.sm; 84; 9; 3
j3032_4.sm; 84; 9; 4
j3032_4.sm; 96; 15; 0
j3032_4.sm; 96; 3; 4
j3032_4.sm; 99; 10; 0
j3032_4.sm; 99; 10; 1
j3032_4.sm; 99; 9; 0
j3032_4.sm; 99; 9; 1
j3032_5.sm; 100; 2; 4
j3032_5.sm; 104; 16; 4
j3032_5.sm; 107; 16; 1
j3032_5.sm; 110; 15; 2
j3032_5.sm; 3265; 0; 1
j3032_5.sm; 54; 11; 0
j3032_5.sm; 54; 11; 1
j3032_5.sm; 54; 11; 2
j3032_5.sm; 54; 11; 3
j3032_5.sm; 54; 11; 4
j3032_5.sm; 54; 21; 2
j3032_5.sm; 54; Optimal; Time
j3032_5.sm; 56; 12; 3
j3032_5.sm; 57; 12; 2
j3032_5.sm; 58; 9; 4
j3032_5.sm; 60; 10; 4
j3032_5.sm; 60; 12; 4
j3032_5.sm; 60; 21; 3
j3032_5.sm; 60; 21; 4
j3032_5.sm; 63; 12; 0
j3032_5.sm; 64; 10; 2
j3032_5.sm; 64; 10; 3
j3032_5.sm; 64; 9; 2
j3032_5.sm; 64; 9; 3
j3032_5.sm; 67; 21; 0
j3032_5.sm; 71; 12; 1
j3032_5.sm; 71; 21; 1
j3032_5.sm; 73; 10; 0
j3032_5.sm; 73; 10; 1
j3032_5.sm; 73; 3; 0
j3032_5.sm; 73; 9; 0
j3032_5.sm; 73; 9; 1
j3032_5.sm; 74; 3; 1
j3032_5.sm; 77; 3; 2
j3032_5.sm; 77; 3; 3
j3032_5.sm; 784; 0; 0
j3032_5.sm; 81; 15; 0
j3032_5.sm; 88; 3; 4
j3032_5.sm; 89; 15; 3
j3032_5.sm; 90; 15; 1
j3032_5.sm; 90; 2; 0
j3032_5.sm; 92; 16; 3
j3032_5.sm; 92; 2; 3
j3032_5.sm; 93; 2; 1
j3032_5.sm; 95; 2; 2
j3032_5.sm; 96; 15; 4
j3032_5.sm; 97; 16; 0
j3032_5.sm; 99; 16; 2
j3032_6.sm; 2399; 0; 1
j3032_6.sm; 44; 10; 2
j3032_6.sm; 44; 10; 3
j3032_6.sm; 44; 10; 4
j3032_6.sm; 44; 9; 2
j3032_6.sm; 44; 9; 3
j3032_6.sm; 44; 9; 4
j3032_6.sm; 44; Optimal; Time
j3032_6.sm; 53; 11; 0
j3032_6.sm; 53; 11; 1
j3032_6.sm; 53; 11; 2
j3032_6.sm; 53; 11; 3
j3032_6.sm; 53; 11; 4
j3032_6.sm; 53; 12; 0
j3032_6.sm; 53; 12; 1
j3032_6.sm; 53; 12; 2
j3032_6.sm; 53; 12; 3
j3032_6.sm; 53; 12; 4
j3032_6.sm; 53; 21; 0
j3032_6.sm; 53; 21; 1
j3032_6.sm; 53; 21; 2
j3032_6.sm; 53; 21; 3
j3032_6.sm; 53; 21; 4
j3032_6.sm; 56; 15; 0
j3032_6.sm; 60; 15; 1
j3032_6.sm; 600; 0; 0
j3032_6.sm; 65; 10; 0
j3032_6.sm; 65; 10; 1
j3032_6.sm; 65; 15; 2
j3032_6.sm; 65; 15; 4
j3032_6.sm; 65; 9; 0
j3032_6.sm; 65; 9; 1
j3032_6.sm; 66; 15; 3
j3032_6.sm; 68; 2; 1
j3032_6.sm; 69; 16; 4
j3032_6.sm; 69; 2; 4
j3032_6.sm; 70; 3; 2
j3032_6.sm; 71; 16; 1
j3032_6.sm; 72; 16; 0
j3032_6.sm; 72; 3; 4
j3032_6.sm; 73; 3; 3
j3032_6.sm; 75; 16; 3
j3032_6.sm; 75; 2; 0
j3032_6.sm; 75; 2; 3
j3032_6.sm; 78; 16; 2
j3032_6.sm; 78; 2; 2
j3032_6.sm; 80; 3; 0
j3032_6.sm; 81; 3; 1
j3032_7.sm; 3177; 0; 1
j3032_7.sm; 35; 10; 1
j3032_7.sm; 35; 10; 2
j3032_7.sm; 35; 10; 3
j3032_7.sm; 35; 10; 4
j3032_7.sm; 35; 11; 1
j3032_7.sm; 35; 11; 2
j3032_7.sm; 35; 11; 3
j3032_7.sm; 35; 11; 4
j3032_7.sm; 35; 12; 1
j3032_7.sm; 35; 12; 2
j3032_7.sm; 35; 12; 3
j3032_7.sm; 35; 12; 4
j3032_7.sm; 35; 21; 1
j3032_7.sm; 35; 21; 2
j3032_7.sm; 35; 21; 3
j3032_7.sm; 35; 21; 4
j3032_7.sm; 35; 9; 2
j3032_7.sm; 35; 9; 3
j3032_7.sm; 35; 9; 4
j3032_7.sm; 35; Optimal; Time
j3032_7.sm; 36; 11; 0
j3032_7.sm; 40; 10; 0
j3032_7.sm; 40; 12; 0
j3032_7.sm; 40; 21; 0
j3032_7.sm; 44; 9; 0
j3032_7.sm; 44; 9; 1
j3032_7.sm; 47; 15; 4
j3032_7.sm; 47; 3; 0
j3032_7.sm; 51; 3; 1
j3032_7.sm; 51; 3; 2
j3032_7.sm; 51; 3; 3
j3032_7.sm; 53; 15; 2
j3032_7.sm; 54; 15; 0
j3032_7.sm; 54; 16; 0
j3032_7.sm; 54; 3; 4
j3032_7.sm; 56; 2; 0
j3032_7.sm; 58; 15; 1
j3032_7.sm; 61; 15; 3
j3032_7.sm; 643; 0; 0
j3032_7.sm; 66; 16; 1
j3032_7.sm; 66; 16; 2
j3032_7.sm; 66; 16; 3
j3032_7.sm; 66; 16; 4
j3032_7.sm; 66; 2; 1
j3032_7.sm; 66; 2; 2
j3032_7.sm; 66; 2; 3
j3032_7.sm; 66; 2; 4
j3032_8.sm; 1785; 0; 1
j3032_8.sm; 534; 0; 0
j3032_8.sm; 54; 10; 2
j3032_8.sm; 54; 10; 3
j3032_8.sm; 54; 10; 4
j3032_8.sm; 54; 11; 0
j3032_8.sm; 54; 11; 1
j3032_8.sm; 54; 11; 2
j3032_8.sm; 54; 11; 3
j3032_8.sm; 54; 11; 4
j3032_8.sm; 54; 12; 0
j3032_8.sm; 54; 12; 1
j3032_8.sm; 54; 12; 2
j3032_8.sm; 54; 12; 3
j3032_8.sm; 54; 12; 4
j3032_8.sm; 54; 21; 0
j3032_8.sm; 54; 21; 1
j3032_8.sm; 54; 21; 2
j3032_8.sm; 54; 21; 3
j3032_8.sm; 54; 21; 4
j3032_8.sm; 54; 9; 2
j3032_8.sm; 54; 9; 3
j3032_8.sm; 54; 9; 4
j3032_8.sm; 54; Optimal; Time
j3032_8.sm; 64; 15; 0
j3032_8.sm; 66; 10; 0
j3032_8.sm; 66; 10; 1
j3032_8.sm; 66; 9; 0
j3032_8.sm; 66; 9; 1
j3032_8.sm; 69; 15; 4
j3032_8.sm; 71; 15; 3
j3032_8.sm; 72; 16; 0
j3032_8.sm; 72; 2; 0
j3032_8.sm; 73; 3; 3
j3032_8.sm; 74; 15; 1
j3032_8.sm; 75; 2; 1
j3032_8.sm; 75; 3; 0
j3032_8.sm; 75; 3; 2
j3032_8.sm; 76; 2; 2
j3032_8.sm; 76; 2; 3
j3032_8.sm; 76; 2; 4
j3032_8.sm; 77; 16; 1
j3032_8.sm; 77; 16; 4
j3032_8.sm; 77; 3; 4
j3032_8.sm; 78; 16; 2
j3032_8.sm; 78; 16; 3
j3032_8.sm; 80; 15; 2
j3032_8.sm; 86; 3; 1
j3032_9.sm; 100; 15; 2
j3032_9.sm; 104; 3; 0
j3032_9.sm; 109; 3; 1
j3032_9.sm; 2281; 0; 1
j3032_9.sm; 621; 0; 0
j3032_9.sm; 65; 10; 2
j3032_9.sm; 65; 10; 3
j3032_9.sm; 65; 12; 2
j3032_9.sm; 65; 12; 3
j3032_9.sm; 65; 21; 2
j3032_9.sm; 65; 21; 3
j3032_9.sm; 65; 9; 2
j3032_9.sm; 65; 9; 3
j3032_9.sm; 65; Optimal; Time
j3032_9.sm; 68; 11; 0
j3032_9.sm; 68; 11; 1
j3032_9.sm; 68; 11; 2
j3032_9.sm; 68; 11; 3
j3032_9.sm; 68; 11; 4
j3032_9.sm; 69; 12; 0
j3032_9.sm; 69; 12; 1
j3032_9.sm; 70; 15; 4
j3032_9.sm; 73; 10; 1
j3032_9.sm; 73; 9; 1
j3032_9.sm; 74; 10; 4
j3032_9.sm; 74; 12; 4
j3032_9.sm; 74; 21; 4
j3032_9.sm; 74; 9; 4
j3032_9.sm; 75; 10; 0
j3032_9.sm; 75; 21; 0
j3032_9.sm; 75; 21; 1
j3032_9.sm; 75; 9; 0
j3032_9.sm; 76; 15; 3
j3032_9.sm; 77; 2; 3
j3032_9.sm; 80; 16; 4
j3032_9.sm; 80; 2; 2
j3032_9.sm; 80; 2; 4
j3032_9.sm; 80; 3; 4
j3032_9.sm; 84; 15; 1
j3032_9.sm; 84; 16; 2
j3032_9.sm; 84; 16; 3
j3032_9.sm; 84; 3; 2
j3032_9.sm; 84; 3; 3
j3032_9.sm; 85; 16; 0
j3032_9.sm; 85; 2; 0
j3032_9.sm; 91; 15; 0
j3032_9.sm; 97; 16; 1
j3032_9.sm; 97; 2; 1
j3033_1.sm; 101; 15; 3
j3033_1.sm; 101; 3; 1
j3033_1.sm; 103; 11; 0
j3033_1.sm; 104; 12; 1
j3033_1.sm; 104; 9; 2
j3033_1.sm; 105; 3; 3
j3033_1.sm; 106; 11; 4
j3033_1.sm; 106; 3; 2
j3033_1.sm; 113; 9; 1
j3033_1.sm; 115; 15; 1
j3033_1.sm; 116; 10; 2
j3033_1.sm; 116; 15; 0
j3033_1.sm; 118; 12; 0
j3033_1.sm; 120; 12; 2
j3033_1.sm; 122; 9; 0
j3033_1.sm; 123; 10; 1
j3033_1.sm; 124; 15; 2
j3033_1.sm; 124; 15; 4
j3033_1.sm; 133; 2; 0
j3033_1.sm; 134; 10; 0
j3033_1.sm; 139; 3; 0
j3033_1.sm; 140; 16; 0
j3033_1.sm; 140; 2; 2
j3033_1.sm; 152; 16; 2
j3033_1.sm; 153; 16; 1
j3033_1.sm; 153; 2; 1
j3033_1.sm; 158; 16; 3
j3033_1.sm; 158; 16; 4
j3033_1.sm; 158; 2; 3
j3033_1.sm; 158; 2; 4
j3033_1.sm; 2912; 0; 1
j3033_1.sm; 65; Optimal; Time
j3033_1.sm; 67; 21; 2
j3033_1.sm; 67; 21; 3
j3033_1.sm; 85; 12; 3
j3033_1.sm; 85; 12; 4
j3033_1.sm; 88; 11; 2
j3033_1.sm; 886; 0; 0
j3033_1.sm; 89; 10; 3
j3033_1.sm; 89; 10; 4
j3033_1.sm; 89; 9; 3
j3033_1.sm; 89; 9; 4
j3033_1.sm; 91; 21; 0
j3033_1.sm; 91; 21; 1
j3033_1.sm; 91; 21; 4
j3033_1.sm; 92; 3; 4
j3033_1.sm; 94; 11; 3
j3033_1.sm; 96; 11; 1
j3033_10.sm; 102; 12; 4
j3033_10.sm; 102; 21; 4
j3033_10.sm; 103; 15; 1
j3033_10.sm; 108; 21; 1
j3033_10.sm; 109; 3; 4
j3033_10.sm; 111; 3; 1
j3033_10.sm; 111; 3; 2
j3033_10.sm; 112; 9; 1
j3033_10.sm; 113; 3; 0
j3033_10.sm; 114; 15; 2
j3033_10.sm; 117; 10; 1
j3033_10.sm; 118; 3; 3
j3033_10.sm; 124; 15; 0
j3033_10.sm; 146; 15; 3
j3033_10.sm; 146; 15; 4
j3033_10.sm; 152; 16; 3
j3033_10.sm; 152; 16; 4
j3033_10.sm; 152; 2; 3
j3033_10.sm; 152; 2; 4
j3033_10.sm; 163; 2; 1
j3033_10.sm; 163; 2; 2
j3033_10.sm; 167; 16; 1
j3033_10.sm; 167; 16; 2
j3033_10.sm; 167; 2; 0
j3033_10.sm; 171; 16; 0
j3033_10.sm; 2822; 0; 1
j3033_10.sm; 53; Optimal; Time
j3033_10.sm; 55; 9; 4
j3033_10.sm; 57; 9; 3
j3033_10.sm; 60; 11; 0
j3033_10.sm; 61; 10; 2
